46.25786072,7.79657693,13
46.25781896,7.80954557,13
46.25777571,7.82251418,13
46.25773097,7.83548278,13
46.25768474,7.84845135,13
46.25763703,7.86141990,13
46.25758784,7.87438842,13
46.25753715,7.88735692,13
46.25748498,7.90032539,13
46.25743133,7.91329384,13
46.25731956,7.93923066,13
46.26700844,7.74475277,13
46.26697262,7.75772363,13
46.26693531,7.77069447,13
46.26689651,7.78366528,13
46.26685622,7.79663608,13
46.26681445,7.80960686,13
46.26677119,7.82257762,13
46.26672644,7.83554835,13
46.26668021,7.84851907,13
46.26663249,7.86148976,13
46.26658329,7.87446043,13
46.26653260,7.88743107,13
46.26648042,7.90040169,13
46.26642675,7.91337228,13
46.26637160,7.92634285,13
46.26631496,7.93931338,13
46.26625684,7.95228389,13
46.26619723,7.96525437,13
46.26613613,7.97822483,13
46.26607355,7.99119525,13
46.26600948,8.00416564,13
46.27610255,7.70588427,13
46.27607117,7.71885732,13
46.27603832,7.73183035,13
46.27600397,7.74480337,13
46.27596814,7.75777637,13
46.27593082,7.77074935,13
46.27589201,7.78372231,13
46.27585172,7.79669525,13
46.27580994,7.80966817,13
46.27576668,7.82264107,13
46.27572192,7.83561395,13
46.27567568,7.84858681,13
46.27562796,7.86155965,13
46.27557874,7.87453246,13
46.27552804,7.88750525,13
46.27547586,7.90047801,13
46.27542218,7.91345074,13
46.27536702,7.92642345,13
46.27531037,7.93939613,13
46.27525224,7.95236879,13
46.27519262,7.96534141,13
46.27513151,7.97831401,13
46.27506892,7.99128657,13
46.27500484,8.00425911,13
46.27493927,8.01723161,13
46.27487221,8.03020408,13
46.27480367,8.04317652,13
46.28527609,7.61510173,13
46.28525513,7.62807701,13
46.28518330,7.66700279,13
46.28515639,7.67997802,13
46.28512798,7.69295324,13
46.28509809,7.70592845,13
46.28506672,7.71890364,13
46.28503385,7.73187882,13
46.28499950,7.74485398,13
46.28496366,7.75782912,13
46.28492634,7.77080425,13
46.28488753,7.78377935,13
46.28484723,7.79675444,13
46.28480544,7.80972951,13
46.28476217,7.82270455,13
46.28471741,7.83567958,13
46.28467116,7.84865458,13
46.28462342,7.86162956,13
46.28457420,7.87460451,13
46.28452349,7.88757945,13
46.28447130,7.90055435,13
46.28441762,7.91352923,13
46.28436245,7.92650409,13
46.28430579,7.93947891,13
46.28424764,7.95245371,13
46.28418801,7.96542848,13
46.28412690,7.97840322,13
46.28406429,7.99137793,13
46.28400020,8.00435261,13
46.28393462,8.01732725,13
46.28386755,8.03030187,13
46.28379900,8.04327645,13
46.28372896,8.05625100,13
46.29432566,7.57619857,13
46.29430915,7.58917602,13
46.29429116,7.60215347,13
46.29427167,7.61513090,13
46.29425070,7.62810833,13
46.29422824,7.64108575,13
46.29420430,7.65406315,13
46.29417886,7.66704054,13
46.29415194,7.68001792,13
46.29412354,7.69299529,13
